landmark_id,first_frame_idx,last_frame_idx,slots_seen,creation_depth_m
17721,443,447,LAE,4.501249734982373
17722,443,451,LAE,3.913102346234436
17723,443,451,LAE,4.422636421940259
17724,443,447,LAE,4.237782729717973
17725,443,451,LAE|MAE,4.223940490063126
17726,443,447,LAE,4.064525321778381
17727,443,447,LAE,4.209792236492419
17728,443,448,LAE|MAE,3.054182877992819
17729,443,447,LAE,3.3010258035495155
17730,443,447,LAE,4.232006287880253
17731,443,451,LAE,4.10972056151758
17732,443,447,LAE,3.6409951753147847
17733,443,447,LAE,4.41698971485785
17734,443,447,LAE,4.5493228733413975
17735,443,451,LAE,4.054194134556617
17736,443,451,LAE,4.305572041911799
17737,443,447,LAE,4.539116611035061
17738,446,447,LAE|MAE,3.3731291598230655
17739,446,447,LAE|MAE,3.457121114929109
17740,444,454,MAE|SAE,2.9060509147218103
17741,444,448,MAE,3.9403958962882375
17742,444,450,MAE,1.858765290065957
17743,444,450,MAE,2.969413486596149
17744,444,448,MAE,1.0823663745043486
17745,444,456,MAE,1.3677445989228965
17746,444,448,MAE,1.0112453954548788
17747,445,448,MAE|SAE,7.912404656668
17748,445,450,MAE|SAE,2.8465963432612362
17749,446,458,MAE|SAE,4.012735175409555
17750,446,450,MAE|SAE,4.042826392432925
17751,446,449,MAE|SAE,4.114699841735612
17752,446,448,MAE,14.113478476158818
17753,446,449,MAE|SAE,13.665533719171515
17754,446,449,MAE|SAE,9.819892575615112
17755,446,449,MAE|SAE,13.721316871021164
17756,446,450,MAE|SAE,17.19270517531815
17757,446,450,MAE|SAE,13.747746767880614
17758,446,448,MAE,14.479304787086924
17759,446,448,MAE,12.165710943857425
17760,446,450,MAE,3.033973389160944
17761,446,448,MAE,17.652275444518185
17762,446,450,MAE,14.429902797791454
17763,446,448,MAE,2.8129111344700815
17764,446,448,MAE,12.902037966405413
17765,446,448,MAE,10.543519287085935
17766,446,448,MAE,11.642505094702344
17767,446,464,MAE|SAE,3.081315705482959
17768,446,448,MAE,21.499216907987215
17769,446,448,MAE,4.359696626914154
17770,446,452,MAE,1.7648831784236687
17771,446,448,MAE,1.7730165360832857
17772,446,450,MAE,3.8107034815309735
17773,446,448,MAE,4.1892651342817615
17774,446,448,MAE,0.9804289078167014
17775,446,448,MAE,1.019653474893217
17776,446,448,MAE,0.9477501620081289
17777,446,448,MAE,1.1086951670428273
17778,446,448,MAE,14.98508600179471
17779,446,454,MAE,1.218520609538952
17780,445,452,MAE|SAE,4.243049491250003
17781,446,452,MAE|SAE,4.082264713687516
17782,448,449,MAE|SAE,2.481667179242491
17783,448,449,MAE|SAE,2.4982194252284744
17784,448,453,MAE|SAE,13.923731362024508
17785,448,449,MAE|SAE,13.09120631381653
17786,448,453,MAE|SAE,17.242437626381946
17787,448,454,MAE|SAE,13.855909608005971
17788,448,454,MAE|SAE,13.53039503718897
17789,448,449,MAE|SAE,7.737202689592841
17790,448,453,MAE|SAE,14.279753013361296
17791,448,457,MAE|SAE,27.173744641090742
17792,448,456,MAE|SAE,13.368247715508112
17793,448,450,MAE|SAE,12.423158699845743
17794,446,450,MAE,4.132894704578481
17795,446,450,MAE,12.424997407005709
17796,446,450,MAE,11.74761581297402
17797,446,456,MAE,1.2657461131313474
17798,447,450,LAE|MAE,4.659260406882733
17799,448,450,MAE,4.035047089900837
17800,448,450,MAE,4.146541064876909
17801,448,452,MAE,14.030730629753451
17802,448,450,MAE,14.485676238027963
17803,448,450,MAE,3.799213749676745
17804,448,450,MAE,14.306961690663671
17805,448,452,MAE,15.136186335223888
17806,448,450,MAE,15.324211000489202
17807,448,452,MAE,14.308747548682671
17808,448,450,MAE,12.238274794044516
